# Hackli GUI Studio - generated item icon atlas (synthetic, CC0-1.0).
# columns: id, column, row, cell size in pixels
blackstone_wall	50	1	16
blade_pottery_sherd	51	1	16
blast_furnace	52	1	16
blaze_powder	53	1	16
blaze_rod	54	1	16
blaze_spawn_egg	55	1	16
blue_banner	56	1	16
blue_bed	57	1	16
blue_bundle	58	1	16
blue_candle	59	1	16
blue_carpet	60	1	16
blue_concrete	61	1	16
blue_concrete_powder	62	1	16
blue_dye	63	1	16
blue_egg	0	2	16
blue_glazed_terracotta	1	2	16
blue_harness	2	2	16
blue_ice	3	2	16
blue_orchid	4	2	16
blue_shulker_box	5	2	16
blue_stained_glass	6	2	16
blue_stained_glass_pane	7	2	16
blue_terracotta	8	2	16
blue_wool	9	2	16
bogged_spawn_egg	10	2	16
bolt_armor_trim_smithing_template	11	2	16
bone	12	2	16
bone_block	13	2	16
bone_meal	14	2	16
book	15	2	16
bookshelf	16	2	16
bordure_indented_banner_pattern	17	2	16
bow	18	2	16
bowl	19	2	16
brain_coral	20	2	16
brain_coral_block	21	2	16
brain_coral_fan	22	2	16
bread	23	2	16
breeze_rod	24	2	16
breeze_spawn_egg	25	2	16
brewer_pottery_sherd	26	2	16
brewing_stand	27	2	16
brick	28	2	16
brick_slab	29	2	16
brick_stairs	30	2	16
brick_wall	31	2	16
bricks	32	2	16
brown_banner	33	2	16
brown_bed	34	2	16
brown_bundle	35	2	16
brown_candle	36	2	16
brown_carpet	37	2	16
brown_concrete	38	2	16
brown_concrete_powder	39	2	16
brown_dye	40	2	16
brown_egg	41	2	16
brown_glazed_terracotta	42	2	16
brown_harness	43	2	16
brown_mushroom	44	2	16
brown_mushroom_block	45	2	16
brown_shulker_box	46	2	16
brown_stained_glass	47	2	16
brown_stained_glass_pane	48	2	16
brown_terracotta	49	2	16
brown_wool	50	2	16
brush	51	2	16
bubble_coral	52	2	16
bubble_coral_block	53	2	16
bubble_coral_fan	54	2	16
bucket	55	2	16
budding_amethyst	56	2	16
bundle	57	2	16
burn_pottery_sherd	58	2	16
bush	59	2	16
cactus	60	2	16
cactus_flower	61	2	16
cake	62	2	16
calcite	63	2	16
calibrated_sculk_sensor	0	3	16
camel_husk_spawn_egg	1	3	16
camel_spawn_egg	2	3	16
campfire	3	3	16
candle	4	3	16
carrot	5	3	16
carrot_on_a_stick	6	3	16
cartography_table	7	3	16
carved_pumpkin	8	3	16
cat_spawn_egg	9	3	16
cauldron	10	3	16
cave_spider_spawn_egg	11	3	16
chain_command_block	12	3	16
chainmail_boots	13	3	16
chainmail_chestplate	14	3	16
chainmail_helmet	15	3	16
chainmail_leggings	16	3	16
charcoal	17	3	16
cherry_boat	18	3	16
cherry_button	19	3	16
cherry_chest_boat	20	3	16
cherry_door	21	3	16
cherry_fence	22	3	16
cherry_fence_gate	23	3	16
cherry_hanging_sign	24	3	16
cherry_leaves	25	3	16
cherry_log	26	3	16
cherry_planks	27	3	16
cherry_pressure_plate	28	3	16
cherry_sapling	29	3	16
cherry_shelf	30	3	16
cherry_sign	31	3	16
cherry_slab	32	3	16
cherry_stairs	33	3	16
cherry_trapdoor	34	3	16
cherry_wood	35	3	16
chest	36	3	16
chest_minecart	37	3	16
chicken	38	3	16
chicken_spawn_egg	39	3	16
chipped_anvil	40	3	16
chiseled_bookshelf	41	3	16
chiseled_copper	42	3	16
chiseled_deepslate	43	3	16
chiseled_nether_bricks	44	3	16
chiseled_polished_blackstone	45	3	16
chiseled_quartz_block	46	3	16
chiseled_red_sandstone	47	3	16
chiseled_resin_bricks	48	3	16
chiseled_sandstone	49	3	16
chiseled_stone_bricks	50	3	16
chiseled_tuff	51	3	16
chiseled_tuff_bricks	52	3	16
chorus_flower	53	3	16
chorus_fruit	54	3	16
chorus_plant	55	3	16
clay	56	3	16
clay_ball	57	3	16
clock	58	3	16
closed_eyeblossom	59	3	16
coal	60	3	16
coal_block	61	3	16
coal_ore	62	3	16
coarse_dirt	63	3	16
coast_armor_trim_smithing_template	0	4	16
cobbled_deepslate	1	4	16
cobbled_deepslate_slab	2	4	16
cobbled_deepslate_stairs	3	4	16
cobbled_deepslate_wall	4	4	16
cobblestone	5	4	16
cobblestone_slab	6	4	16
cobblestone_stairs	7	4	16
cobblestone_wall	8	4	16
cobweb	9	4	16
cocoa_beans	10	4	16
cod	11	4	16
cod_bucket	12	4	16
cod_spawn_egg	13	4	16
command_block	14	4	16
command_block_minecart	15	4	16
comparator	16	4	16
compass	17	4	16
composter	18	4	16
conduit	19	4	16
cooked_beef	20	4	16
cooked_chicken	21	4	16
cooked_cod	22	4	16
cooked_mutton	23	4	16
cooked_porkchop	24	4	16
cooked_rabbit	25	4	16
cooked_salmon	26	4	16
cookie	27	4	16
copper_axe	28	4	16
copper_bars	29	4	16
copper_block	30	4	16
copper_boots	31	4	16
copper_bulb	32	4	16
copper_chain	33	4	16
copper_chest	34	4	16
copper_chestplate	35	4	16
copper_door	36	4	16
copper_golem_spawn_egg	37	4	16
copper_golem_statue	38	4	16
copper_grate	39	4	16
copper_helmet	40	4	16
copper_hoe	41	4	16
copper_horse_armor	42	4	16
copper_ingot	43	4	16
copper_lantern	44	4	16
copper_leggings	45	4	16
copper_nautilus_armor	46	4	16
copper_nugget	47	4	16
copper_ore	48	4	16
copper_pickaxe	49	4	16
copper_shovel	50	4	16
copper_spear	51	4	16
copper_sword	52	4	16
copper_torch	53	4	16
copper_trapdoor	54	4	16
cornflower	55	4	16
cow_spawn_egg	56	4	16
cracked_deepslate_bricks	57	4	16
cracked_deepslate_tiles	58	4	16
cracked_nether_bricks	59	4	16
cracked_polished_blackstone_bricks	60	4	16
cracked_stone_bricks	61	4	16
crafter	62	4	16
crafting_table	63	4	16
creaking_heart	0	5	16
creaking_spawn_egg	1	5	16
creeper_banner_pattern	2	5	16
creeper_head	3	5	16
creeper_spawn_egg	4	5	16
crimson_button	5	5	16
crimson_door	6	5	16
crimson_fence	7	5	16
crimson_fence_gate	8	5	16
crimson_fungus	9	5	16
crimson_hanging_sign	10	5	16
crimson_hyphae	11	5	16
crimson_nylium	12	5	16
crimson_planks	13	5	16
crimson_pressure_plate	14	5	16
crimson_roots	15	5	16
crimson_shelf	16	5	16
crimson_sign	17	5	16
crimson_slab	18	5	16
crimson_stairs	19	5	16
crimson_stem	20	5	16
crimson_trapdoor	21	5	16
crossbow	22	5	16
crying_obsidian	23	5	16
cut_copper	24	5	16
cut_copper_slab	25	5	16
cut_copper_stairs	26	5	16
cut_red_sandstone	27	5	16
cut_red_sandstone_slab	28	5	16
cut_sandstone	29	5	16
cut_sandstone_slab	30	5	16
cyan_banner	31	5	16
cyan_bed	32	5	16
cyan_bundle	33	5	16
cyan_candle	34	5	16
cyan_carpet	35	5	16
cyan_concrete	36	5	16
cyan_concrete_powder	37	5	16
cyan_dye	38	5	16
cyan_glazed_terracotta	39	5	16
cyan_harness	40	5	16
cyan_shulker_box	41	5	16
cyan_stained_glass	42	5	16
cyan_stained_glass_pane	43	5	16
cyan_terracotta	44	5	16
cyan_wool	45	5	16
damaged_anvil	46	5	16
dandelion	47	5	16
danger_pottery_sherd	48	5	16
dark_oak_boat	49	5	16
dark_oak_button	50	5	16
dark_oak_chest_boat	51	5	16
dark_oak_door	52	5	16
dark_oak_fence	53	5	16
dark_oak_fence_gate	54	5	16
dark_oak_hanging_sign	55	5	16
dark_oak_leaves	56	5	16
dark_oak_log	57	5	16
dark_oak_planks	58	5	16
dark_oak_pressure_plate	59	5	16
dark_oak_sapling	60	5	16
dark_oak_shelf	61	5	16
dark_oak_sign	62	5	16
dark_oak_slab	63	5	16
dark_oak_stairs	0	6	16
dark_oak_trapdoor	1	6	16
dark_oak_wood	2	6	16
dark_prismarine	3	6	16
dark_prismarine_slab	4	6	16
dark_prismarine_stairs	5	6	16
daylight_detector	6	6	16
dead_brain_coral	7	6	16
dead_brain_coral_block	8	6	16
dead_brain_coral_fan	9	6	16
dead_bubble_coral	10	6	16
dead_bubble_coral_block	11	6	16
dead_bubble_coral_fan	12	6	16
dead_bush	13	6	16
dead_fire_coral	14	6	16
dead_fire_coral_block	15	6	16
dead_fire_coral_fan	16	6	16
dead_horn_coral	17	6	16
dead_horn_coral_block	18	6	16
dead_horn_coral_fan	19	6	16
dead_tube_coral	20	6	16
dead_tube_coral_block	21	6	16
dead_tube_coral_fan	22	6	16
debug_stick	23	6	16
decorated_pot	24	6	16
deepslate	25	6	16
deepslate_brick_slab	26	6	16
deepslate_brick_stairs	27	6	16
deepslate_brick_wall	28	6	16
deepslate_bricks	29	6	16
deepslate_coal_ore	30	6	16
deepslate_copper_ore	31	6	16
deepslate_diamond_ore	32	6	16
deepslate_emerald_ore	33	6	16
deepslate_gold_ore	34	6	16
deepslate_iron_ore	35	6	16
deepslate_lapis_ore	36	6	16
deepslate_redstone_ore	37	6	16
deepslate_tile_slab	38	6	16
deepslate_tile_stairs	39	6	16
deepslate_tile_wall	40	6	16
deepslate_tiles	41	6	16
detector_rail	42	6	16
diamond	43	6	16
diamond_axe	44	6	16
diamond_block	45	6	16
diamond_boots	46	6	16
diamond_chestplate	47	6	16
diamond_helmet	48	6	16
diamond_hoe	49	6	16
diamond_horse_armor	50	6	16
diamond_leggings	51	6	16
diamond_nautilus_armor	52	6	16
diamond_ore	53	6	16
diamond_pickaxe	54	6	16
diamond_shovel	55	6	16
diamond_spear	56	6	16
diamond_sword	57	6	16
diorite	58	6	16
diorite_slab	59	6	16
diorite_stairs	60	6	16
diorite_wall	61	6	16
dirt	62	6	16
dirt_path	63	6	16
disc_fragment_5	0	7	16
dispenser	1	7	16
dolphin_spawn_egg	2	7	16
donkey_spawn_egg	3	7	16
dragon_breath	4	7	16
dragon_egg	5	7	16
dragon_head	6	7	16
dried_ghast	7	7	16
dried_kelp	8	7	16
dried_kelp_block	9	7	16
dripstone_block	10	7	16
dropper	11	7	16
drowned_spawn_egg	12	7	16
dune_armor_trim_smithing_template	13	7	16
echo_shard	14	7	16
egg	15	7	16
elder_guardian_spawn_egg	16	7	16
elytra	17	7	16
emerald	18	7	16
emerald_block	19	7	16
emerald_ore	20	7	16
enchanted_book	21	7	16
enchanted_golden_apple	22	7	16
enchanting_table	23	7	16
end_crystal	24	7	16
end_portal_frame	25	7	16
end_rod	26	7	16
end_stone	27	7	16
end_stone_brick_slab	28	7	16
end_stone_brick_stairs	29	7	16
end_stone_brick_wall	30	7	16
end_stone_bricks	31	7	16
ender_chest	32	7	16
ender_dragon_spawn_egg	33	7	16
ender_eye	34	7	16
ender_pearl	35	7	16
enderman_spawn_egg	36	7	16
endermite_spawn_egg	37	7	16
evoker_spawn_egg	38	7	16
experience_bottle	39	7	16
explorer_pottery_sherd	40	7	16
exposed_chiseled_copper	41	7	16
exposed_copper	42	7	16
exposed_copper_bars	43	7	16
exposed_copper_bulb	44	7	16
exposed_copper_chain	45	7	16
exposed_copper_chest	46	7	16
exposed_copper_door	47	7	16
exposed_copper_golem_statue	48	7	16
exposed_copper_grate	49	7	16
exposed_copper_lantern	50	7	16
exposed_copper_trapdoor	51	7	16
exposed_cut_copper	52	7	16
exposed_cut_copper_slab	53	7	16
exposed_cut_copper_stairs	54	7	16
exposed_lightning_rod	55	7	16
eye_armor_trim_smithing_template	56	7	16
farmland	57	7	16
feather	58	7	16
fermented_spider_eye	59	7	16
fern	60	7	16
field_masoned_banner_pattern	61	7	16
filled_map	62	7	16
fire_charge	63	7	16
fire_coral	0	8	16
fire_coral_block	1	8	16
fire_coral_fan	2	8	16
firefly_bush	3	8	16
firework_rocket	4	8	16
firework_star	5	8	16
fishing_rod	6	8	16
fletching_table	7	8	16
flint	8	8	16
flint_and_steel	9	8	16
flow_armor_trim_smithing_template	10	8	16
flow_banner_pattern	11	8	16
flow_pottery_sherd	12	8	16
flower_banner_pattern	13	8	16
flower_pot	14	8	16
flowering_azalea	15	8	16
flowering_azalea_leaves	16	8	16
fox_spawn_egg	17	8	16
friend_pottery_sherd	18	8	16
frog_spawn_egg	19	8	16
frogspawn	20	8	16
furnace	21	8	16
furnace_minecart	22	8	16
ghast_spawn_egg	23	8	16
ghast_tear	24	8	16
gilded_blackstone	25	8	16
glass	26	8	16
glass_bottle	27	8	16
glass_pane	28	8	16
glistering_melon_slice	29	8	16
globe_banner_pattern	30	8	16
glow_berries	31	8	16
glow_ink_sac	32	8	16
glow_item_frame	33	8	16
glow_lichen	34	8	16
glow_squid_spawn_egg	35	8	16
glowstone	36	8	16
glowstone_dust	37	8	16
goat_horn	38	8	16
goat_spawn_egg	39	8	16
gold_block	40	8	16
gold_ingot	41	8	16
gold_nugget	42	8	16
gold_ore	43	8	16
golden_apple	44	8	16
golden_axe	45	8	16
golden_boots	46	8	16
golden_carrot	47	8	16
golden_chestplate	48	8	16
golden_helmet	49	8	16
golden_hoe	50	8	16
golden_horse_armor	51	8	16
golden_leggings	52	8	16
golden_nautilus_armor	53	8	16
golden_pickaxe	54	8	16
golden_shovel	55	8	16
golden_spear	56	8	16
golden_sword	57	8	16
granite	58	8	16
granite_slab	59	8	16
granite_stairs	60	8	16
granite_wall	61	8	16
grass_block	62	8	16
gravel	63	8	16
gray_banner	0	9	16
gray_bed	1	9	16
gray_bundle	2	9	16
gray_candle	3	9	16
gray_carpet	4	9	16
gray_concrete	5	9	16
gray_concrete_powder	6	9	16
gray_dye	7	9	16
gray_glazed_terracotta	8	9	16
gray_harness	9	9	16
gray_shulker_box	10	9	16
gray_stained_glass	11	9	16
gray_stained_glass_pane	12	9	16
gray_terracotta	13	9	16
gray_wool	14	9	16
green_banner	15	9	16
green_bed	16	9	16
green_bundle	17	9	16
green_candle	18	9	16
green_carpet	19	9	16
green_concrete	20	9	16
green_concrete_powder	21	9	16
green_dye	22	9	16
green_glazed_terracotta	23	9	16
green_harness	24	9	16
green_shulker_box	25	9	16
green_stained_glass	26	9	16
green_stained_glass_pane	27	9	16
green_terracotta	28	9	16
green_wool	29	9	16
grindstone	30	9	16
guardian_spawn_egg	31	9	16
gunpowder	32	9	16
guster_banner_pattern	33	9	16
guster_pottery_sherd	34	9	16
hanging_roots	35	9	16
happy_ghast_spawn_egg	36	9	16
hay_block	37	9	16
heart_of_the_sea	38	9	16
heart_pottery_sherd	39	9	16
heartbreak_pottery_sherd	40	9	16
heavy_core	41	9	16
heavy_weighted_pressure_plate	42	9	16
hoglin_spawn_egg	43	9	16
honey_block	44	9	16
honey_bottle	45	9	16
honeycomb	46	9	16
honeycomb_block	47	9	16
hopper	48	9	16
hopper_minecart	49	9	16
horn_coral	50	9	16
horn_coral_block	51	9	16
horn_coral_fan	52	9	16
horse_spawn_egg	53	9	16
host_armor_trim_smithing_template	54	9	16
howl_pottery_sherd	55	9	16
husk_spawn_egg	56	9	16
ice	57	9	16
infested_chiseled_stone_bricks	58	9	16
infested_cobblestone	59	9	16
infested_cracked_stone_bricks	60	9	16
infested_deepslate	61	9	16
infested_mossy_stone_bricks	62	9	16
infested_stone	63	9	16
infested_stone_bricks	0	10	16
ink_sac	1	10	16
iron_axe	2	10	16
iron_bars	3	10	16
iron_block	4	10	16
iron_boots	5	10	16
iron_chain	6	10	16
iron_chestplate	7	10	16
iron_door	8	10	16
iron_golem_spawn_egg	9	10	16
iron_helmet	10	10	16
iron_hoe	11	10	16
iron_horse_armor	12	10	16
iron_ingot	13	10	16
iron_leggings	14	10	16
iron_nautilus_armor	15	10	16
iron_nugget	16	10	16
iron_ore	17	10	16
iron_pickaxe	18	10	16
iron_shovel	19	10	16
iron_spear	20	10	16
iron_sword	21	10	16
iron_trapdoor	22	10	16
item_frame	23	10	16
jack_o_lantern	24	10	16
jigsaw	25	10	16
jukebox	26	10	16
jungle_boat	27	10	16
jungle_button	28	10	16
jungle_chest_boat	29	10	16
jungle_door	30	10	16
jungle_fence	31	10	16
jungle_fence_gate	32	10	16
jungle_hanging_sign	33	10	16
jungle_leaves	34	10	16
jungle_log	35	10	16
jungle_planks	36	10	16
jungle_pressure_plate	37	10	16
jungle_sapling	38	10	16
jungle_shelf	39	10	16
jungle_sign	40	10	16
jungle_slab	41	10	16
jungle_stairs	42	10	16
jungle_trapdoor	43	10	16
jungle_wood	44	10	16
kelp	45	10	16
knowledge_book	46	10	16
ladder	47	10	16
lantern	48	10	16
lapis_block	49	10	16
lapis_lazuli	50	10	16
lapis_ore	51	10	16
large_amethyst_bud	52	10	16
large_fern	53	10	16
lava_bucket	54	10	16
lead	55	10	16
leaf_litter	56	10	16
leather	57	10	16
leather_boots	58	10	16
leather_chestplate	59	10	16
leather_helmet	60	10	16
leather_horse_armor	61	10	16
leather_leggings	62	10	16
lectern	63	10	16
lever	0	11	16
light	1	11	16
light_blue_banner	2	11	16
light_blue_bed	3	11	16
light_blue_bundle	4	11	16
light_blue_candle	5	11	16
light_blue_carpet	6	11	16
light_blue_concrete	7	11	16
light_blue_concrete_powder	8	11	16
light_blue_dye	9	11	16
light_blue_glazed_terracotta	10	11	16
light_blue_harness	11	11	16
light_blue_shulker_box	12	11	16
light_blue_stained_glass	13	11	16
light_blue_stained_glass_pane	14	11	16
light_blue_terracotta	15	11	16
light_blue_wool	16	11	16
light_gray_banner	17	11	16
light_gray_bed	18	11	16
light_gray_bundle	19	11	16
light_gray_candle	20	11	16
light_gray_carpet	21	11	16
light_gray_concrete	22	11	16
light_gray_concrete_powder	23	11	16
light_gray_dye	24	11	16
light_gray_glazed_terracotta	25	11	16
light_gray_harness	26	11	16
light_gray_shulker_box	27	11	16
light_gray_stained_glass	28	11	16
light_gray_stained_glass_pane	29	11	16
light_gray_terracotta	30	11	16
light_gray_wool	31	11	16
light_weighted_pressure_plate	32	11	16
lightning_rod	33	11	16
lilac	34	11	16
lily_of_the_valley	35	11	16
lily_pad	36	11	16
lime_banner	37	11	16
lime_bed	38	11	16
lime_bundle	39	11	16
lime_candle	40	11	16
lime_carpet	41	11	16
lime_concrete	42	11	16
lime_concrete_powder	43	11	16
lime_dye	44	11	16
lime_glazed_terracotta	45	11	16
lime_harness	46	11	16
lime_shulker_box	47	11	16
lime_stained_glass	48	11	16
lime_stained_glass_pane	49	11	16
lime_terracotta	50	11	16
lime_wool	51	11	16
lingering_potion	52	11	16
llama_spawn_egg	53	11	16
lodestone	54	11	16
loom	55	11	16
mace	56	11	16
magenta_banner	57	11	16
magenta_bed	58	11	16
magenta_bundle	59	11	16
magenta_candle	60	11	16
magenta_carpet	61	11	16
magenta_concrete	62	11	16
magenta_concrete_powder	63	11	16
magenta_dye	0	12	16
magenta_glazed_terracotta	1	12	16
magenta_harness	2	12	16
magenta_shulker_box	3	12	16
magenta_stained_glass	4	12	16
magenta_stained_glass_pane	5	12	16
magenta_terracotta	6	12	16
magenta_wool	7	12	16
magma_block	8	12	16
magma_cream	9	12	16
magma_cube_spawn_egg	10	12	16
mangrove_boat	11	12	16
mangrove_button	12	12	16
mangrove_chest_boat	13	12	16
mangrove_door	14	12	16
mangrove_fence	15	12	16
mangrove_fence_gate	16	12	16
mangrove_hanging_sign	17	12	16
mangrove_leaves	18	12	16
mangrove_log	19	12	16
mangrove_planks	20	12	16
mangrove_pressure_plate	21	12	16
mangrove_propagule	22	12	16
mangrove_roots	23	12	16
mangrove_shelf	24	12	16
mangrove_sign	25	12	16
mangrove_slab	26	12	16
mangrove_stairs	27	12	16
mangrove_trapdoor	28	12	16
mangrove_wood	29	12	16
map	30	12	16
medium_amethyst_bud	31	12	16
melon	32	12	16
melon_seeds	33	12	16
melon_slice	34	12	16
milk_bucket	35	12	16
minecart	36	12	16
miner_pottery_sherd	37	12	16
mojang_banner_pattern	38	12	16
mooshroom_spawn_egg	39	12	16
moss_block	40	12	16
moss_carpet	41	12	16
mossy_cobblestone	42	12	16
mossy_cobblestone_slab	43	12	16
mossy_cobblestone_stairs	44	12	16
mossy_cobblestone_wall	45	12	16
mossy_stone_brick_slab	46	12	16
mossy_stone_brick_stairs	47	12	16
mossy_stone_brick_wall	48	12	16
mossy_stone_bricks	49	12	16
mourner_pottery_sherd	50	12	16
mud	51	12	16
mud_brick_slab	52	12	16
mud_brick_stairs	53	12	16
mud_brick_wall	54	12	16
mud_bricks	55	12	16
muddy_mangrove_roots	56	12	16
mule_spawn_egg	57	12	16
mushroom_stem	58	12	16
mushroom_stew	59	12	16
music_disc_11	60	12	16
music_disc_13	61	12	16
music_disc_5	62	12	16
music_disc_blocks	63	12	16
music_disc_cat	0	13	16
music_disc_chirp	1	13	16
music_disc_creator	2	13	16
music_disc_creator_music_box	3	13	16
music_disc_far	4	13	16
music_disc_lava_chicken	5	13	16
music_disc_mall	6	13	16
music_disc_mellohi	7	13	16
music_disc_otherside	8	13	16
music_disc_pigstep	9	13	16
music_disc_precipice	10	13	16
music_disc_relic	11	13	16
music_disc_stal	12	13	16
music_disc_strad	13	13	16
music_disc_tears	14	13	16
music_disc_wait	15	13	16
music_disc_ward	16	13	16
mutton	17	13	16
mycelium	18	13	16
name_tag	19	13	16
nautilus_shell	20	13	16
nautilus_spawn_egg	21	13	16
nether_brick	22	13	16
nether_brick_fence	23	13	16
nether_brick_slab	24	13	16
nether_brick_stairs	25	13	16
nether_brick_wall	26	13	16
nether_bricks	27	13	16
nether_gold_ore	28	13	16
nether_quartz_ore	29	13	16
nether_sprouts	30	13	16
nether_star	31	13	16
nether_wart	32	13	16
nether_wart_block	33	13	16
netherite_axe	34	13	16
netherite_block	35	13	16
netherite_boots	36	13	16
netherite_chestplate	37	13	16
netherite_helmet	38	13	16
netherite_hoe	39	13	16
netherite_horse_armor	40	13	16
netherite_ingot	41	13	16
netherite_leggings	42	13	16
netherite_nautilus_armor	43	13	16
netherite_pickaxe	44	13	16
netherite_scrap	45	13	16
netherite_shovel	46	13	16
netherite_spear	47	13	16
netherite_sword	48	13	16
netherite_upgrade_smithing_template	49	13	16
netherrack	50	13	16
note_block	51	13	16
oak_boat	52	13	16
oak_button	53	13	16
oak_chest_boat	54	13	16
oak_door	55	13	16
oak_fence	56	13	16
oak_fence_gate	57	13	16
oak_hanging_sign	58	13	16
oak_leaves	59	13	16
oak_log	60	13	16
oak_planks	61	13	16
oak_pressure_plate	62	13	16
oak_sapling	63	13	16
oak_shelf	0	14	16
oak_sign	1	14	16
oak_slab	2	14	16
oak_stairs	3	14	16
oak_trapdoor	4	14	16
oak_wood	5	14	16
observer	6	14	16
obsidian	7	14	16
ocelot_spawn_egg	8	14	16
ochre_froglight	9	14	16
ominous_bottle	10	14	16
ominous_trial_key	11	14	16
open_eyeblossom	12	14	16
orange_banner	13	14	16
orange_bed	14	14	16
orange_bundle	15	14	16
orange_candle	16	14	16
orange_carpet	17	14	16
orange_concrete	18	14	16
orange_concrete_powder	19	14	16
orange_dye	20	14	16
orange_glazed_terracotta	21	14	16
orange_harness	22	14	16
orange_shulker_box	23	14	16
orange_stained_glass	24	14	16
orange_stained_glass_pane	25	14	16
orange_terracotta	26	14	16
orange_tulip	27	14	16
orange_wool	28	14	16
oxeye_daisy	29	14	16
oxidized_chiseled_copper	30	14	16
oxidized_copper	31	14	16
oxidized_copper_bars	32	14	16
oxidized_copper_bulb	33	14	16
oxidized_copper_chain	34	14	16
oxidized_copper_chest	35	14	16
oxidized_copper_door	36	14	16
oxidized_copper_golem_statue	37	14	16
oxidized_copper_grate	38	14	16
oxidized_copper_lantern	39	14	16
oxidized_copper_trapdoor	40	14	16
oxidized_cut_copper	41	14	16
oxidized_cut_copper_slab	42	14	16
oxidized_cut_copper_stairs	43	14	16
oxidized_lightning_rod	44	14	16
packed_ice	45	14	16
packed_mud	46	14	16
painting	47	14	16
pale_hanging_moss	48	14	16
pale_moss_block	49	14	16
pale_moss_carpet	50	14	16
pale_oak_boat	51	14	16
pale_oak_button	52	14	16
pale_oak_chest_boat	53	14	16
pale_oak_door	54	14	16
pale_oak_fence	55	14	16
pale_oak_fence_gate	56	14	16
pale_oak_hanging_sign	57	14	16
pale_oak_leaves	58	14	16
pale_oak_log	59	14	16
pale_oak_planks	60	14	16
pale_oak_pressure_plate	61	14	16
pale_oak_sapling	62	14	16
pale_oak_shelf	63	14	16
pale_oak_sign	0	15	16
pale_oak_slab	1	15	16
pale_oak_stairs	2	15	16
pale_oak_trapdoor	3	15	16
pale_oak_wood	4	15	16
panda_spawn_egg	5	15	16
paper	6	15	16
parched_spawn_egg	7	15	16
parrot_spawn_egg	8	15	16
pearlescent_froglight	9	15	16
peony	10	15	16
petrified_oak_slab	11	15	16
phantom_membrane	12	15	16
phantom_spawn_egg	13	15	16
pig_spawn_egg	14	15	16
piglin_banner_pattern	15	15	16
piglin_brute_spawn_egg	16	15	16
piglin_head	17	15	16
piglin_spawn_egg	18	15	16
